386, B1323-58, mlt+78, 0.4779908669, 3, dmk+93, 3.238E-15, 1, dmk+93, 3, 0.19, -2.38, 6.68, 3.0000e-11, *, *, 1.0000e-18
387, B1951+32, kcb+88, 0.0395311929, 11, hlk+04, 5.844803E-15, 8, hlk+04, 3, 0.15, 2.79, 7.41, 1.1000e-12, *, *, 8.0000e-21
388, J2229+6114, hcg+01, 0.0516235739, 6, hcg+01, 7.827E-14, 2, hcg+01, 3, 0.15, 2.87, 9.36, 6.0000e-11, *, *, 2.0000e-17
389, B2255+58, dls72, 0.3682464543, 7, hlk+04, 5.75295E-15, 6, hlk+04, 3, -0.03, 2.84, 9.47, 7.0000e-12, *, *, 6.0000e-20
390, J1907+0602, aaa+09c, 0.1066327463, 5, rkp+11, 8.68208E-14, 3, rkp+11, 3.01, -0.05, 1.94, 6.2, 5.0000e-12, *, *, 3.0000e-19
391, J1822+0705, fcwa95, 1.362817392, 19, hlk+04, 1.7472E-15, 3, hlk+04, 3.02, 0.51, 1.75, 6.09, 1.9000e-11, *, *, 3.0000e-19
392, J1057-4754, ebvb01, 0.6283058786, 7, jbo+09, 0.2248E-15, 2, jbo+09, 3.03, 0.56, -2.89, 7.78, 7.0000e-12, *, *, 2.0000e-19
393, J1812-2748, kjv+10, 0.2369833074, 9, bbb+12, 0.3156E-15, 4, bbb+12, 3.03, -0.24, 0.21, 5.49, 9.0000e-12, *, *, 4.0000e-19
394, J1837-1837, ebvb01, 0.6183576974, 16, ebvb01, 5.4950E-15, 12, ebvb01, 3.04, -0.29, 0.77, 5.57, 1.6000e-11, *, *, 1.2000e-18
395, B0402+61, dth78, 0.594576165, 8, ywml10, 5.57316E-15, 3, ywml10, 3.05, 0.37, 1.78, 10.95, 8.0000e-13, *, *, 3.0000e-20
396, J1816-5643, jbo+09, 0.2179228818, 13, jbo+09, 0.00193E-15, 6, jbo+09, 3.06, -0.94, -1.11, 5.81, 1.3000e-12, *, *, 6.0000e-20
397, J1835-1106, mld+96, 0.1659069781, 2, dsb+98, 2.0610608E-14, 8, dsb+98, 3.08, -0.08, 1.11, 5.63, 2.0000e-13, *, *, 8.0000e-21
398, J0421-0345, mld+96, 2.1613084946, 15, hlk+04, 1.16338E-15, 15, hlk+04, 3.09, -1.76, -0.76, 10.92, 1.5000e-11, *, *, 1.5000e-19
399, J1907-1532, bbb+12, 0.6322353289, 4, bbb+12, 3.084E-15, 2, bbb+12, 3.09, -0.56, 1.07, 5.66, 4.0000e-11, *, *, 2.0000e-18
400, J1531-5610, kbm+03, 0.0842016829, 8, kbm+03, 1.37406E-14, 3, kbm+03, 3.1, 0, -1.83, 6, 8.0000e-13, *, *, 3.0000e-19
401, J1652-1400, jbo+09, 0.3054470582, 3, jbo+09, 0.01758E-15, 15, jbo+09, 3.1, 0.99, 0.29, 5.58, 3.0000e-12, *, *, 1.5000e-19
402, B1649-23, mlt+78, 1.7037391379, 5, hlk+04, 3.15876E-15, 4, hlk+04, 3.1, 0.67, -0.14, 5.48, 5.0000e-12, *, *, 4.0000e-20
403, J1903-0258, lfl+06, 0.3014587741, 6, lfl+06, 6.791E-16, 6, lfl+06, 3.1, -0.22, 1.62, 5.87, 6.0000e-12, *, *, 6.0000e-19
404, J1901+0621, cfl+06, 0.8320019489, 5, lfl+06, 1.8E-17, 3, lfl+06, 3.11, 0.04, 1.99, 6.11, 5.0000e-11, *, *, 3.0000e-18
405, J1612-2408, jbo+09, 0.9238337107, 3, jbo+09, 1.5736E-15, 12, jbo+09, 3.12, 1.04, -0.46, 5.59, 3.0000e-11, *, *, 1.2000e-18
406, B1844-04, dlp70, 0.5977691513, 3, hlk+04, 5.1707239E-14, 18, hlk+04, 3.12, -0.05, 1.51, 5.77, 3.0000e-12, *, *, 1.8000e-20
407, J2215+1538, cnt96, 0.374195893, 16, cn95, 2.36723E-15, 16, cn95, 3.12, -1.7, 2.55, 7.9, 1.6000e-12, *, *, 1.6000e-19
408, J1535-5848, kbm+03, 0.3071776628, 7, kbm+03, 2.716E-15, 3, kbm+03, 3.13, -0.13, -1.89, 6.01, 7.0000e-12, *, *, 3.0000e-18
409, J1712-2715, ebvb01, 0.2553596601, 3, ebvb01, 1.2793E-15, 3, ebvb01, 3.13, 0.39, -0.14, 5.4, 3.0000e-12, *, *, 3.0000e-19
410, J1811+0702, fcwa95, 0.4617126766, 3, lwf+04, 2.692E-15, 1, lwf+04, 3.13, 0.66, 1.74, 5.98, 3.0000e-11, *, *, 1.0000e-18
411, B1848+13, stwd85, 0.3455818981, 4, hlk+04, 1.492424E-15, 4, hlk+04, 3.14, 0.35, 2.21, 6.29, 4.0000e-13, *, *, 4.0000e-21
412, J0546+2441, clm+05, 2.8438503852, 6, clm+05, 7.65E-15, 3, clm+05, 3.16, -0.11, -0.21, 11.65, 6.0000e-11, *, *, 3.0000e-17
413, J1103-5403, kjr+11, 0.0033927097, 4, kjr+11, 3.7E-21, 10, kjr+11, 3.16, 0.3, -3, 7.56, 4.0000e-14, *, *, 1.0000e-21
414, B1913+167, ht75b, 1.6162314951, 8, hlk+04, 4.0550E-16, 5, hlk+04, 3.16, 0.14, 2.44, 6.49, 8.0000e-12, *, *, 5.0000e-20
415, B1848+04, bbf84, 0.2846974725, 3, hlk+04, 1.089018E-15, 17, hlk+04, 3.17, 0.11, 1.89, 5.96, 3.0000e-12, *, *, 1.7000e-20
416, B1039-19, mlt+78, 1.3863680746, 3, hlk+04, 9.44850E-16, 20, hlk+04, 3.18, 1.76, -2.64, 8.7, 3.0000e-12, *, *, 2.0000e-20
417, J1547-0944, lbr+13, 1.5769246329, 44, lbr+13, 2.938E-15, 36, lbr+13, 3.18, 1.76, -0.08, 5.85, 4.4000e-11, *, *, 3.6000e-17
418, B1718-32, dls72, 0.4771575184, 4, hlk+04, 6.4626E-16, 3, hlk+04, 3.18, 0.14, -0.3, 5.34, 4.0000e-12, *, *, 3.0000e-20
419, J0215+6218, llc98, 0.5488798192, 3, hlk+04, 6.6212E-16, 3, hlk+04, 3.19, 0.06, 2.35, 10.66, 3.0000e-12, *, *, 3.0000e-20
420, B1736-29, cl86, 0.3228824318, 9, hlk+04, 7.87980E-15, 7, hlk+04, 3.19, 0.06, -0.04, 5.31, 9.0000e-12, *, *, 7.0000e-20
421, J1841+0130, fsk+04, 0.0297727753, 4, lfl+06, 8.17E-18, 5, lfl+06, 3.19, 0.16, 1.74, 5.83, 4.0000e-13, *, *, 5.0000e-20
422, J0205+6449, mss+02, 0.0657159285, 9, lrc+09, 1.93754256E-13, 4, lrc+09, 3.2, 0.17, 2.42, 10.58, 9.0000e-14, *, *, 4.0000e-21
423, J0934-4154, ebvb01, 0.5704092364, 14, ebvb01, 2.69E-16, 3, ebvb01, 3.2, 0.41, -3.17, 8.59, 1.4000e-11, *, *, 3.0000e-18
424, J1836-2354A, lrfs11, 0.0033543361, 1, lrfs11, 2.318E-21, 3, lrfs11, 3.2, -0.42, 0.54, 5.37, 1.0000e-16, *, *, 3.0000e-24
425, J1836-2354B, lrfs11, 0.003232274, 4, lrfs11, -4.8E-22, 6, lrfs11, 3.2, -0.42, 0.54, 5.37, 4.0000e-15, *, *, 6.0000e-23
426, J1846+0051, hfs+04, 0.4343728798, 16, hfs+04, 1.1226E-14, 3, hfs+04, 3.2, 0.08, 1.75, 5.82, 1.6000e-11, *, *, 3.0000e-18
427, J1816-0755, lfl+06, 0.2176426911, 15, lfl+06, 6.48032E-15, 15, lfl+06, 3.21, 0.23, 1.19, 5.53, 1.5000e-12, *, *, 1.5000e-19
428, J1842+0358, lfl+06, 0.2333262067, 3, lfl+06, 8.115E-16, 3, lfl+06, 3.21, 0.22, 1.86, 5.89, 3.0000e-12, *, *, 3.0000e-19
429, B1911-04, lvw69b, 0.8259358031, 9, hlk+04, 4.06801E-15, 3, hlk+04, 3.22, -0.4, 1.66, 5.77, 9.0000e-12, *, *, 3.0000e-20
430, J2008+2513, nft95, 0.5891955033, 6, cn95, 5.395E-15, 4, cn95, 3.22, -0.23, 2.89, 7.09, 6.0000e-11, *, *, 4.0000e-18
431, J1837+0053, lfl+06, 0.4735125298, 4, lfl+06, 3.8E-17, 4, lfl+06, 3.24, 0.2, 1.72, 5.76, 4.0000e-11, *, *, 4.0000e-18
432, B0727-18, mlt+78, 0.5101603448, 3, hlk+04, 1.895713E-14, 19, hlk+04, 3.25, -0.02, -2.62, 10.42, 3.0000e-11, *, *, 1.9000e-19
433, J1435-6100, clm+01, 0.0093479722, 7, clm+01, 2.45E-20, 5, clm+01, 3.25, -0.04, -2.29, 6.19, 7.0000e-15, *, *, 5.0000e-22
434, J1825-0319, bbb+13, 0.0045535279, 4, bbb+13, 6.8E-21, 3, bbb+13, 3.26, 0.24, 1.48, 5.6, 4.0000e-15, *, *, 3.0000e-22
435, B1907+00, dls73, 1.016948362, 4, hlk+04, 5.51856E-15, 19, hlk+04, 3.26, -0.23, 1.87, 5.84, 4.0000e-11, *, *, 1.9000e-19
436, B0447-12, mlt+78, 0.4380141494, 8, hlk+04, 1.02649E-16, 6, hlk+04, 3.27, -1.76, -1.42, 10.86, 8.0000e-13, *, *, 6.0000e-21
437, B1016-16, dtws85, 1.8046949458, 10, hlk+04, 1.74219E-15, 10, hlk+04, 3.27, 1.76, -2.7, 9.06, 1.0000e-11, *, *, 1.0000e-19
438, J1645+1012, fcwa95, 0.4108607194, 1, fcwa95, 8.13E-17, 2, fcwa95, 3.27, 1.76, 1.28, 6.06, 1.0000e-12, *, *, 2.0000e-19
439, B1758-29, jlm+92, 1.0819084742, 6, hlk+04, 3.29310E-15, 9, hlk+04, 3.27, -0.19, 0.08, 5.24, 6.0000e-12, *, *, 9.0000e-20
440, J1806+1023, ebvb01, 0.4842864598, 2, jbo+09, 0.05725E-15, 4, jbo+09, 3.27, 0.82, 1.92, 5.98, 2.0000e-12, *, *, 4.0000e-20
441, J1828+1359, naf03, 0.7416395204, 8, naf03, 0.7286E-15, 2, naf03, 3.29, 0.64, 2.2, 6.14, 8.0000e-12, *, *, 2.0000e-19
442, B1853+01, wcd91, 0.2674396099, 7, hlk+04, 2.083598E-13, 6, hlk+04, 3.3, -0.03, 1.87, 5.78, 7.0000e-11, *, *, 6.0000e-19
443, J1900-0051, hfs+04, 0.3851940949, 6, hfs+04, 1.421E-16, 9, hfs+04, 3.3, -0.14, 1.81, 5.74, 6.0000e-12, *, *, 9.0000e-19
444, B1900+01, dls73, 0.7293038623, 6, hlk+04, 4.03305E-15, 4, hlk+04, 3.3, -0.11, 1.93, 5.82, 6.0000e-12, *, *, 4.0000e-20
445, B1700-32, dls73, 1.2117850946, 3, hlk+04, 6.59829E-16, 18, hlk+04, 3.31, 0.31, -0.47, 5.24, 3.0000e-12, *, *, 1.8000e-20
446, B2351+61, dbtb82, 0.9447838867, 11, hlk+04, 1.626279E-14, 9, hlk+04, 3.31, -0.01, 2.97, 9.96, 1.1000e-11, *, *, 9.0000e-20
447, J1454-5846, clm+01, 0.045248773, 11, clm+01, 8.17E-19, 9, clm+01, 3.32, 0.02, -2.21, 6.02, 1.1000e-13, *, *, 9.0000e-21
448, J1829+0000, lfl+06, 0.1991473971, 8, lfl+06, 5.249E-16, 8, lfl+06, 3.32, 0.28, 1.68, 5.65, 8.0000e-12, *, *, 8.0000e-19
449, B1917+00, dls72, 1.2722603747, 3, hlk+04, 7.66978E-15, 17, hlk+04, 3.32, -0.36, 1.96, 5.85, 3.0000e-11, *, *, 1.7000e-19
450, B1607-52, jlm+92, 0.1824916593, 4, jml+95, 5.1658E-15, 3, jml+95, 3.33, -0.03, -1.62, 5.59, 4.0000e-12, *, *, 3.0000e-19
451, J1741-2733, mhl+02, 0.8929586698, 6, mhl+02, 1.48E-16, 8, mhl+02, 3.33, 0.09, 0.04, 5.17, 6.0000e-11, *, *, 8.0000e-18
452, J1802-2124, fsk+04, 0.0126475936, 4, fsk+10, 7.256E-20, 3, fsk+10, 3.33, 0.04, 0.49, 5.21, 4.0000e-16, *, *, 3.0000e-23
453, J0329+1654, lxf+05, 0.8933196606, 1, lxf+05, 0.21525E-15, 6, lxf+05, 3.35, -1.76, 0.57, 11.29, 1.0000e-12, *, *, 6.0000e-20
454, J1759-3107, hfs+04, 1.0789533183, 4, hfs+04, 3.769E-15, 9, hfs+04, 3.36, -0.22, -0.02, 5.15, 4.0000e-11, *, *, 9.0000e-18
455, J1929+2121, lcm13, 0.7235985033, 2, lcm13, 2.1386E-15, 2, lcm13, 3.36, 0.1, 2.79, 6.63, 2.0000e-12, *, *, 2.0000e-19
456, B0643+80, dbtb82, 1.2144405115, 20, hlk+04, 3.798787E-15, 15, hlk+04, 3.37, 1.52, 2.19, 10.56, 2.0000e-12, *, *, 1.5000e-20
457, J1848+0826, nft95, 0.3286647268, 2, cn95, 2.721E-16, 6, cn95, 3.37, 0.26, 2.17, 5.93, 2.0000e-11, *, *, 6.0000e-19
458, B0841+80, dtws85, 1.6022279739, 4, hlk+04, 4.463E-16, 3, hlk+04, 3.38, 1.76, 2.12, 10.45, 4.0000e-11, *, *, 3.0000e-19
459, J2234+2114, cnt96, 1.3587453127, 5, cn95, 2.22E-16, 5, cn95, 3.38, -1.76, 2.87, 8.26, 5.0000e-11, *, *, 5.0000e-18
460, J1740-5340A, dlm+01, 0.0036503289, 1, dpm+01, 1.68E-19, 7, dpm+01, 3.4, -0.7, -1.24, 5.41, 1.0000e-14, *, *, 7.0000e-21
461, B1859+07, cjlm87, 0.6439986635, 4, hlk+04, 2.2872E-15, 3, hlk+04, 3.4, 0.06, 2.21, 5.92, 4.0000e-11, *, *, 3.0000e-19
462, J1909+1859, nft95, 0.542451096, 4, cn95, 9.7E-17, 3, cn95, 3.4, 0.28, 2.66, 6.41, 4.0000e-11, *, *, 3.0000e-18
463, J1739-3023, mhl+02, 0.1143679318, 4, mhl+02, 1.140145E-14, 12, mhl+02, 3.41, 0.02, -0.11, 5.09, 4.0000e-11, *, *, 1.2000e-19
464, J1618-4723, kbm+03, 0.2035528779, 5, kbm+03, 1.9926E-15, 8, kbm+03, 3.42, 0.13, -1.44, 5.4, 5.0000e-11, *, *, 8.0000e-19
465, J1725-0732, crh+06a, 0.2399194872, 4, crh+06a, 0.4296E-15, 3, crh+06a, 3.43, 0.91, 0.9, 5.32, 4.0000e-12, *, *, 3.0000e-19
466, B1819-22, dls72, 1.8742685183, 6, hlk+04, 1.35439E-15, 4, hlk+04, 3.43, -0.26, 0.56, 5.13, 6.0000e-12, *, *, 4.0000e-20
467, B1001-47, mlt+78, 0.3070716998, 3, nmc81, 2.20737E-14, 12, nmc81, 3.44, 0.37, -3.4, 8.14, 3.0000e-11, *, *, 1.2000e-18
468, J1554-5209, kle+10, 0.1252295584, 7, kkl+11, 2.29442E-15, 5, kkl+11, 3.44, 0.07, -1.77, 5.55, 7.0000e-13, *, *, 5.0000e-20
469, J1720-2446, bbb+12, 0.8742645725, 8, bbb+12, 0.593E-15, 4, bbb+12, 3.44, 0.42, 0.03, 5.09, 8.0000e-11, *, *, 4.0000e-18
470, J1725-3853, mlb+12, 0.0047918227, 3, mlb+12, 5E-20, 3, mlb+12, 3.44, -0.11, -0.63, 5.12, 3.0000e-12, *, *, 3.0000e-20
471, B1730-37, jlm+92, 0.3375858232, 3, jml+95, 1.50465E-14, 2, jml+95, 3.44, -0.14, -0.5, 5.1, 3.0000e-12, *, *, 2.0000e-19
472, J2007+0809, ebvb01, 0.3257243661, 5, ebvb01, 1.37E-16, 7, ebvb01, 3.44, -0.76, 2.54, 6.31, 5.0000e-11, *, *, 7.0000e-18
473, J1844+0115, csl+12, 0.0041855439, 3, csl+12, 1.07E-20, 3, csl+12, 3.45, 0.13, 1.89, 5.62, 3.0000e-15, *, *, 3.0000e-22
474, J1856-0526, lfl+06, 0.3704834174, 7, lfl+06, 1.6975E-15, 9, lfl+06, 3.45, -0.22, 1.65, 5.48, 7.0000e-12, *, *, 9.0000e-19
475, J1753-2240, kkl+09, 0.0951378102, 12, kel+09, 0.00079E-15, 14, kel+09, 3.46, 0.1, 0.38, 5.06, 1.2000e-12, *, *, 1.4000e-19
476, J0520-2553, lml+98, 0.2416421757, 7, hlk+04, 3.0092E-17, 9, hlk+04, 3.47, -1.76, -2.24, 10.48, 7.0000e-13, *, *, 9.0000e-21
477, J1921+0812, lfl+06, 0.2106484121, 14, lfl+06, 5.3633E-15, 6, lfl+06, 3.47, -0.18, 2.39, 6, 1.4000e-12, *, *, 6.0000e-19
478, J1123-6651, lml+98, 0.2329764326, 2, dsb+98, 2.75002E-15, 3, dsb+98, 3.48, -0.33, -3.15, 7.07, 2.0000e-12, *, *, 3.0000e-20
479, J1913+0904, lfl+06, 0.1632457858, 11, lfl+06, 1.76167E-14, 8, lfl+06, 3.49, -0.04, 2.4, 5.97, 1.1000e-11, *, *, 8.0000e-19
480, J1708-3506, kjv+10, 0.0045051589, 7, nbb+14, 1.1421E-20, 11, nbb+14, 3.5, 0.19, -0.58, 5.05, 7.0000e-16, *, *, 1.1000e-23
481, B1738-08, mlt+78, 2.0430824584, 6, hlk+04, 2.27471E-15, 5, hlk+04, 3.5, 0.69, 1, 5.22, 6.0000e-12, *, *, 5.0000e-20
482, J1822-4209, mld+96, 0.456511945, 4, dsb+98, 4.5864E-16, 6, dsb+98, 3.5, -0.78, -0.48, 5.12, 4.0000e-12, *, *, 6.0000e-20
483, B1754-24, kom74, 0.2341005715, 4, hlk+04, 1.291920E-14, 3, hlk+04, 3.51, 0, 0.32, 5, 4.0000e-12, *, *, 3.0000e-20
484, J2040+1657, lxf+05, 0.865606225, 4, lxf+05, 0.5949E-15, 6, lxf+05, 3.51, -0.9, 2.98, 6.87, 4.0000e-12, *, *, 6.0000e-19
485, J1525-5545, nbb+14, 0.0113598818, 19, nbb+14, 1.314E-19, 6, nbb+14, 3.53, 0.05, -2.1, 5.66, 1.9000e-14, *, *, 6.0000e-22
486, J1834-1710, kbm+03, 0.3583060493, 6, kbm+03, 4.69E-17, 12, kbm+03, 3.53, -0.26, 0.96, 5.11, 6.0000e-12, *, *, 1.2000e-18
487, J1845+0623, lfl+06, 1.4216537841, 7, lfl+06, 5.46E-16, 7, lfl+06, 3.53, 0.27, 2.16, 5.72, 7.0000e-11, *, *, 7.0000e-18
488, B1942-00, mlt+78, 1.0456324448, 7, hlk+04, 5.3466E-16, 4, hlk+04, 3.53, -0.75, 2.15, 5.8, 7.0000e-12, *, *, 4.0000e-20
489, B0540+23, dls72, 0.2459747689, 19, hlk+04, 1.5422691E-14, 19, hlk+04, 3.54, -0.2, -0.27, 12.02, 1.9000e-12, *, *, 1.9000e-20
490, B1756-22, mlt+78, 0.4609741279, 9, hlk+04, 1.087242E-14, 9, hlk+04, 3.54, 0.05, 0.46, 4.99, 9.0000e-12, *, *, 9.0000e-20
491, J2017+2043, naf03, 0.537143086, 2, naf03, 0.99555E-15, 5, naf03, 3.55, -0.51, 3.08, 6.82, 2.0000e-12, *, *, 5.0000e-20
492, J2208+5500, jml+09, 0.9331610748, 6, jml+09, 6.9878E-15, 6, jml+09, 3.55, -0.05, 3.49, 9.17, 6.0000e-12, *, *, 6.0000e-19
493, B1753+52, dtws85, 2.3913967949, 3, hlk+04, 1.5641E-15, 3, hlk+04, 3.56, 1.76, 3.04, 7.94, 3.0000e-11, *, *, 3.0000e-19
494, B1804-12, stwd85, 0.5226183858, 4, hlk+04, 1.40877E-15, 3, hlk+04, 3.56, 0.27, 1.05, 5.11, 4.0000e-12, *, *, 3.0000e-20
495, J1915+0752, rtj+96, 2.0583137886, 7, clm+05, 0.139E-15, 9, clm+05, 3.56, -0.1, 2.41, 5.88, 7.0000e-11, *, *, 9.0000e-18
496, B1611-55, jlm+92, 0.7915257156, 2, jml+95, 1.9993E-15, 8, jml+95, 3.57, -0.22, -1.83, 5.44, 2.0000e-11, *, *, 8.0000e-19
497, J0621+0336, bkl+13, 0.2699540684, 9, bkl+13, 0.00724E-15, 6, bkl+13, 3.58, -0.32, -1.58, 11.7, 9.0000e-13, *, *, 6.0000e-20
498, B1828-11, cjlm87, 0.4050433216, 12, hlk+04, 6.002513E-14, 9, hlk+04, 3.58, -0.03, 1.27, 5.15, 1.2000e-11, *, *, 9.0000e-20
499, B1600-49, mlt+78, 0.3274175728, 13, smd93, 1.0194E-15, 11, smd93, 3.59, 0.15, -1.68, 5.33, 1.3000e-11, *, *, 1.1000e-18
500, J1720+2150, fcwa95, 1.6156637803, 7, lwf+04, 0.740E-15, 2, lwf+04, 3.59, 1.76, 2.17, 6.25, 7.0000e-11, *, *, 2.0000e-18
501, J1826-1419, mll+06, 0.770620171, 7, mlk+09, 8.7841E-15, 2, mlk+09, 3.59, -0.07, 1.07, 5.07, 7.0000e-12, *, *, 2.0000e-19
502, J0426+4933, hrk+08, 0.9224747301, 2, bck+13, 39.3444E-15, 2, bck+13, 3.6, 0.02, 1.55, 11.75, 2.0000e-12, *, *, 2.0000e-19
503, J1538-5438, mlc+01, 0.2767261373, 5, mlc+01, 1.42E-15, 3, mlc+01, 3.6, 0.04, -2.03, 5.53, 5.0000e-11, *, *, 3.0000e-17
504, J1824-2452I, fre08, 0.0039318526, 2, pfb+13, 0.0E-17, 13, pfb+13, 3.6, -0.35, 0.49, 4.95, 2.0000e-12, *, *, 1.3000e-17
505, B1900+05, ht74, 0.7465773564, 17, hlk+04, 1.2875167E-14, 12, hlk+04, 3.6, 0.01, 2.29, 5.72, 1.7000e-12, *, *, 1.2000e-20
506, B1813-26, lvw69a, 0.5928851304, 3, hlk+04, 6.6411E-17, 15, hlk+04, 3.61, -0.31, 0.33, 4.92, 3.0000e-12, *, *, 1.5000e-20
507, B1800-27, jlm+92, 0.3344154265, 3, hlk+04, 1.7113E-17, 13, hlk+04, 3.62, -0.16, 0.22, 4.89, 3.0000e-12, *, *, 1.3000e-20
508, J1055-6236, kbm+03, 0.4486354425, 3, kbm+03, 7.08E-16, 7, kbm+03, 3.64, -0.17, -3.42, 7.25, 3.0000e-11, *, *, 7.0000e-18
509, J1624-4411, lfl+06, 0.2331640764, 4, lfl+06, 7.992E-16, 8, lfl+06, 3.64, 0.23, -1.36, 5.13, 4.0000e-12, *, *, 8.0000e-19
510, J1706-6118, ebvb01, 0.3619213249, 15, jbo+09, 0.29213E-15, 4, jbo+09, 3.64, -0.77, -1.83, 5.45, 1.5000e-12, *, *, 4.0000e-20
511, J1744-3130, mhl+02, 1.0660608713, 4, mhl+02, 2.1224E-14, 12, mhl+02, 3.64, -0.07, -0.15, 4.86, 4.0000e-11, *, *, 1.2000e-17
512, B1745-12, mlt+78, 0.3941333466, 14, hlk+04, 1.212692E-15, 11, hlk+04, 3.64, 0.48, 0.87, 5, 1.4000e-12, *, *, 1.1000e-20
513, B1740-31, jlm+92, 2.41457552, 6, hlk+04, 1.207753E-13, 6, hlk+04, 3.65, -0.07, -0.17, 4.85, 6.0000e-11, *, *, 6.0000e-19
514, J1627-5936, kjv+10, 0.3542339405, 6, bbb+12, 0.008E-15, 3, bbb+12, 3.67, -0.48, -1.96, 5.44, 6.0000e-11, *, *, 3.0000e-18
515, B0045+33, dtws85, 1.2170942961, 8, hlk+04, 2.35454E-15, 6, hlk+04, 3.68, -1.77, 2.73, 10.22, 8.0000e-12, *, *, 6.0000e-20
516, B1409-62, jlm+92, 0.3949457908, 2, jml+95, 7.4343E-15, 2, jml+95, 3.68, -0.11, -2.73, 6.04, 2.0000e-12, *, *, 2.0000e-19
517, B1846-06, dls72, 1.4513194711, 11, hlk+04, 4.623982E-14, 11, hlk+04, 3.68, -0.16, 1.66, 5.22, 1.1000e-11, *, *, 1.1000e-19
518, B1821-19, mlt+78, 0.1893349899, 15, hlk+04, 5.23126E-15, 11, hlk+04, 3.7, -0.2, 0.79, 4.89, 1.5000e-11, *, *, 1.1000e-19
519, B1933+16, dl70, 0.3587384108, 6, hlk+04, 6.0025237E-15, 15, hlk+04, 3.7, -0.14, 2.93, 6.25, 6.0000e-13, *, *, 1.5000e-21
520, J1809-1917, mhl+02, 0.0827468857, 3, mhl+02, 2.553546E-14, 4, mhl+02, 3.71, 0.01, 0.71, 4.86, 3.0000e-12, *, *, 4.0000e-20
521, B0756-15, mlt+78, 0.6822651758, 14, hlk+04, 1.618890E-15, 14, hlk+04, 3.72, 0.47, -3, 10.64, 1.4000e-12, *, *, 1.4000e-20
522, J1311-3430, pgf+12, 0.002560371, 3, pgf+12, 2.0964E-20, 14, pgf+12, 3.72, 1.76, -2.6, 6.5, 3.0000e-16, *, *, 1.4000e-23
523, J1558-5756, lfl+06, 1.1223416863, 3, lfl+06, 1.86406E-13, 4, lfl+06, 3.74, -0.24, -2.1, 5.42, 3.0000e-11, *, *, 4.0000e-18
524, J1705-3423, mld+96, 0.2554264836, 7, ywml10, 1.0762E-15, 6, ywml10, 3.75, 0.26, -0.6, 4.81, 7.0000e-12, *, *, 6.0000e-19
525, J1548-4821, kbm+03, 0.1456547195, 3, kbm+03, 8E-19, 11, kbm+03, 3.76, 0.31, -1.84, 5.23, 3.0000e-11, *, *, 1.1000e-18
526, J1623-4949, mlc+01, 0.7257321554, 9, mlc+01, 4.209E-14, 4, mlc+01, 3.76, -0.01, -1.65, 5.12, 9.0000e-11, *, *, 4.0000e-17
527, J1705-4331, kjv+10, 0.2225611026, 2, bbb+12, 0.0712E-15, 5, bbb+12, 3.76, -0.1, -1.07, 4.9, 2.0000e-11, *, *, 5.0000e-19
528, B1813-36, mlt+78, 0.387016921, 3, nmc81, 2.0465E-15, 14, nmc81, 3.78, -0.62, -0.21, 4.78, 3.0000e-11, *, *, 1.4000e-18
529, B1911+11, ht75b, 0.6009974963, 9, gr78, 6.555E-16, 14, gr78, 3.8, 0.01, 2.72, 5.84, 9.0000e-11, *, *, 1.4000e-18
530, J0818-3232, bjd+06, 2.1612589269, 15, bjd+06, 0.7534E-15, 5, bjd+06, 3.82, 0.12, -3.62, 9.72, 1.5000e-11, *, *, 5.0000e-19
531, J1607-6449, bbb+12, 0.2981163576, 9, bbb+12, 0.0249E-15, 3, bbb+12, 3.82, -0.63, -2.32, 5.53, 9.0000e-12, *, *, 3.0000e-19
532, J1853+0056, mhl+02, 0.2755775996, 6, mhl+02, 2.139E-14, 4, mhl+02, 3.82, -0, 2.14, 5.33, 6.0000e-11, *, *, 4.0000e-17
533, J1603-3539, ebvb01, 0.141908589, 9, ebvb01, 1.2425E-16, 17, ebvb01, 3.83, 0.83, -1.2, 4.96, 9.0000e-13, *, *, 1.7000e-19
534, J1623-0841, blr+13, 0.5030149978, 14, blr+13, 1.958E-15, 3, blr+13, 3.83, 1.76, 0.34, 5.12, 1.4000e-11, *, *, 3.0000e-18
535, B1634-45, jlm+92, 0.1187713928, 5, jml+95, 3.18790E-15, 5, jml+95, 3.83, 0.05, -1.4, 4.94, 5.0000e-13, *, *, 5.0000e-20
536, B2043-04, mlt+78, 1.5469381169, 17, hlk+04, 1.471483E-15, 17, hlk+04, 3.83, -1.76, 2.31, 6, 1.7000e-12, *, *, 1.7000e-20
537, J1141-3322, lml+98, 0.2914675365, 4, hlk+04, 4.6346E-16, 5, hlk+04, 3.84, 1.76, -3.27, 7.53, 4.0000e-12, *, *, 5.0000e-20
538, J1524-5625, kbm+03, 0.0782185489, 5, kbm+03, 3.895005E-14, 19, kbm+03, 3.84, 0.02, -2.31, 5.43, 5.0000e-12, *, *, 1.9000e-19
539, J1509-5850, kbm+03, 0.0889217605, 3, kbm+03, 9.1698E-15, 7, kbm+03, 3.85, -0.04, -2.48, 5.55, 3.0000e-12, *, *, 7.0000e-19
540, J1811-2439, lfl+06, 0.4158129414, 11, lfl+06, 2.972E-16, 11, lfl+06, 3.85, -0.2, 0.44, 4.68, 1.1000e-11, *, *, 1.1000e-18
